property1,section,ticket,type,price,lat,lon
Chirk Castle,Whole property: off-peak,Child,Standard,3.15,52.935902,-3.08353
Chirk Castle,Whole property: off-peak,Group Child,Standard,2.67,52.935902,-3.08353
Cilgerran Castle,Whole property,Family,Standard,11.9,52.0574,-4.63413
Cilgerran Castle,Whole property,Adult,Standard,4,52.0574,-4.63413
Cilgerran Castle,Whole property,Child,Standard,2.6,52.0574,-4.63413
Clandon Park,Whole property,Family,Gift aid,20,51.253399,-0.50805
Clandon Park,Whole property,Family,Standard,18,51.253399,-0.50805
Clandon Park,Garden,Family,Gift aid,12.5,51.253399,-0.50805
Clandon Park,Garden,Family,Standard,11.25,51.253399,-0.50805
Clandon Park,Whole property,Adult,Gift aid,8,51.253399,-0.50805
Clandon Park,Whole property,Adult,Standard,7.2,51.253399,-0.50805
Clandon Park,Garden,Adult,Gift aid,5,51.253399,-0.50805
Clandon Park,Garden,Adult,Standard,4.5,51.253399,-0.50805
Clandon Park,Whole property,Child,Gift aid,4,51.253399,-0.50805
Clandon Park,Whole property,Child,Standard,3.6,51.253399,-0.50805
Clandon Park,Garden,Child,Gift aid,2.5,51.253399,-0.50805
Clandon Park,Garden,Child,Standard,2.25,51.253399,-0.50805
Claremont Landscape Garden,Whole property,Family,Gift aid,24.75,51.355785,-0.381433
Claremont Landscape Garden,Whole property,Family,Standard,22.5,51.355785,-0.381433
Claremont Landscape Garden,Whole property,Adult,Gift aid,9.9,51.355785,-0.381433
Claremont Landscape Garden,Whole property,Adult,Standard,9,51.355785,-0.381433
Claremont Landscape Garden,Whole property,Group Adult,Standard,8.4,51.355785,-0.381433
Claremont Landscape Garden,Whole property,Child,Gift aid,4.95,51.355785,-0.381433
Claremont Landscape Garden,Whole property,Child,Standard,4.5,51.355785,-0.381433
Claremont Landscape Garden,Whole property,Group Child,Standard,4.2,51.355785,-0.381433
Claydon,Whole property,Family,Standard,35.9,51.924599,-0.95617
Claydon,House,Family,Gift aid,20.9,51.924599,-0.95617
Claydon,House,Family,Standard,18.75,51.924599,-0.95617
Claydon,Gardens (non-members),Family,Standard,15,51.924599,-0.95617
Claydon,Whole property,Adult,Standard,14.4,51.924599,-0.95617
Claydon,Gardens (NT members),Family,Standard,12.5,51.924599,-0.95617
Claydon,House,Adult,Gift aid,8.4,51.924599,-0.95617
Claydon,House,Adult,Standard,7.5,51.924599,-0.95617
Claydon,Whole property,Child,Standard,7.2,51.924599,-0.95617
Claydon,Gardens (non-members),Adult,Standard,6,51.924599,-0.95617
Claydon,Gardens (NT members),Adult,Standard,5,51.924599,-0.95617
Claydon,House,Child,Gift aid,4.2,51.924599,-0.95617
Claydon,House,Child,Standard,3.75,51.924599,-0.95617
Claydon,Gardens (non-members),Child,Standard,3,51.924599,-0.95617
Claydon,Gardens (NT members),Child,Standard,2.5,51.924599,-0.95617
Clevedon Court,Whole property,Family,Gift aid,23.8,51.439657,-2.831597
Clevedon Court,Whole property,Family,Standard,21.5,51.439657,-2.831597
Clevedon Court,Whole property,Family with 1 adult,Gift aid,14.3,51.439657,-2.831597
Clevedon Court,Whole property,Family with 1 adult,Standard,12.9,51.439657,-2.831597
Clevedon Court,Garden only,Family,Gift aid,12.5,51.439657,-2.831597
Clevedon Court,Garden only,Family,Standard,11.25,51.439657,-2.831597
Clevedon Court,Whole property,Adult,Gift aid,9.5,51.439657,-2.831597
Clevedon Court,Whole property,Adult,Standard,8.6,51.439657,-2.831597
Clevedon Court,Whole property,Group Adult,Standard,8,51.439657,-2.831597
Clevedon Court,Garden only,Family with 1 adult,Gift aid,7.5,51.439657,-2.831597
Clevedon Court,Garden only,Family with 1 adult,Standard,6.75,51.439657,-2.831597
Clevedon Court,Garden only,Adult,Gift aid,5,51.439657,-2.831597
Clevedon Court,Whole property,Child,Gift aid,4.8,51.439657,-2.831597
Clevedon Court,Garden only,Adult,Standard,4.5,51.439657,-2.831597
Clevedon Court,Whole property,Child,Standard,4.3,51.439657,-2.831597
Clevedon Court,Garden only,Group Adult,Standard,4.2,51.439657,-2.831597
Clevedon Court,Whole property,Group Child,Standard,4,51.439657,-2.831597
Clevedon Court,Garden only,Child,Gift aid,2.5,51.439657,-2.831597
Clevedon Court,Garden only,Child,Standard,2.25,51.439657,-2.831597
Clevedon Court,Garden only,Group Child,Standard,2.1,51.439657,-2.831597
Cliveden,Gardens and woodlands,Family,Gift aid,35,51.556596,-0.681394
Cliveden,Gardens and woodlands,Family,Standard,31.8,51.556596,-0.681394
Cliveden,Gardens and woodlands,Adult,Gift aid,14,51.556596,-0.681394
Cliveden,Gardens and woodlands,Adult,Standard,12.7,51.556596,-0.681394
Cliveden,Gardens and woodlands,Group Adult,Standard,10,51.556596,-0.681394
Cliveden,Gardens and woodlands,Child,Gift aid,7,51.556596,-0.681394
Cliveden,Gardens and woodlands,Child,Standard,6.3,51.556596,-0.681394
Cliveden,Gardens and woodlands,Group Child,Standard,5,51.556596,-0.681394
Cliveden,House (Apr-Oct) Additional charge,Adult,Standard,2,51.556596,-0.681394
Cliveden,House (Apr-Oct) Additional charge,Child,Standard,1,51.556596,-0.681394
Clouds Hill,Whole property,Family,Gift aid,19.3,50.717878,-2.251675
Clouds Hill,Whole property,Family,Standard,17.5,50.717878,-2.251675
Clouds Hill,Whole property,Adult,Gift aid,7.7,50.717878,-2.251675
Clouds Hill,Whole property,Adult,Standard,7,50.717878,-2.251675
Clouds Hill,Whole property,Child,Gift aid,3.9,50.717878,-2.251675
Clouds Hill,Whole property,Child,Standard,3.5,50.717878,-2.251675
Clumber Park,Admission,Family,Gift aid,11,53.2691,-1.06568
Clumber Park,Admission,Family,Standard,10,53.2691,-1.06568
Clumber Park,Admission,1 adult and up to 3 children,Gift aid,6.6,53.2691,-1.06568
Clumber Park,Admission,1 adult and up to 3 children,Standard,6,53.2691,-1.06568
Clumber Park,Admission,Adult,Gift aid,4.4,53.2691,-1.06568
Clumber Park,Admission,Adult,Standard,4,53.2691,-1.06568
Clumber Park,Admission,Group Adult,Standard,3.5,53.2691,-1.06568
Clumber Park,Admission,Child,Gift aid,2.2,53.2691,-1.06568
Clumber Park,Admission,Child,Standard,2,53.2691,-1.06568
Clumber Park,Admission,Group Child,Standard,1.75,53.2691,-1.06568
Clyston Mill,Whole property,Family,Standard,14.5,50.7657297,-3.4475338
Clyston Mill,Whole property,Family with 1 adult,Standard,8.7,50.7657297,-3.4475338
Clyston Mill,Whole property,Adult,Standard,5.8,50.7657297,-3.4475338
Clyston Mill,Whole property,Child,Standard,2.9,50.7657297,-3.4475338
Colby Woodland Garden,Whole property,Family,Gift aid,19.5,51.742001,-4.67168
Colby Woodland Garden,Whole property,Family,Standard,17.7,51.742001,-4.67168
Colby Woodland Garden,Whole property,Adult,Gift aid,8,51.742001,-4.67168
Colby Woodland Garden,Whole property,Adult,Standard,7.26,51.742001,-4.67168
Colby Woodland Garden,Whole property,Child,Gift aid,4,51.742001,-4.67168
Colby Woodland Garden,Whole property,Child,Standard,3.63,51.742001,-4.67168
Coleridge Cottage,Whole property,Family,Gift aid,18.2,51.151657,-3.157475
Coleridge Cottage,Whole property,Family,Standard,16.5,51.151657,-3.157475
Coleridge Cottage,Whole property,Adult,Gift aid,7.3,51.151657,-3.157475
Coleridge Cottage,Whole property,Adult,Standard,6.6,51.151657,-3.157475
Coleridge Cottage,Whole property,Group Adult,Standard,6.2,51.151657,-3.157475
Coleridge Cottage,Whole property,Child,Gift aid,3.7,51.151657,-3.157475
Coleridge Cottage,Whole property,Child,Standard,3.3,51.151657,-3.157475
Coleridge Cottage,Whole property,Group Child,Standard,3.3,51.151657,-3.157475
Coleton Fishacre,Whole property,Family,Gift aid,31.9,50.345299,-3.53439
Coleton Fishacre,Whole property,Family,Standard,29,50.345299,-3.53439
Coleton Fishacre,Whole property,Family with 1 adult,Gift aid,19.2,50.345299,-3.53439
Coleton Fishacre,Whole property,Family with 1 adult,Standard,17.4,50.345299,-3.53439
Coleton Fishacre,Whole property,Adult,Gift aid,12.8,50.345299,-3.53439
Coleton Fishacre,Whole property,Adult,Standard,11.6,50.345299,-3.53439
Coleton Fishacre,Whole property,Group Adult,Standard,10.8,50.345299,-3.53439
Coleton Fishacre,Whole property,Child,Gift aid,6.4,50.345299,-3.53439
Coleton Fishacre,Whole property,Child,Standard,5.8,50.345299,-3.53439
Coleton Fishacre,Whole property,Group Child,Standard,5.4,50.345299,-3.53439
Compton Castle,Whole property,Family,Gift aid,19.6,50.472198,-3.59649
Compton Castle,Whole property,Family,Standard,17.75,50.472198,-3.59649
Compton Castle,Whole property,Family with 1 adult,Gift aid,11.8,50.472198,-3.59649
Compton Castle,Whole property,Family with 1 adult,Standard,10.65,50.472198,-3.59649
Compton Castle,Whole property,Adult,Gift aid,7.9,50.472198,-3.59649
Compton Castle,Whole property,Adult,Standard,7.1,50.472198,-3.59649
Compton Castle,Whole property,Group Adult,Standard,6.7,50.472198,-3.59649
Compton Castle,Whole property,Child,Gift aid,4,50.472198,-3.59649
Compton Castle,Whole property,Child,Standard,3.55,50.472198,-3.59649
Compton Castle,Whole property,Group Child,Standard,3.4,50.472198,-3.59649
Conwy Suspension Bridge,Toll House,Family,Standard,4.2,53.281128,-3.828009
Conwy Suspension Bridge,Toll House,Adult,Standard,1.6,53.281128,-3.828009
Conwy Suspension Bridge,Toll House,Child,Standard,0.8,53.281128,-3.828009
Corfe Castle,Peak,Family,Gift aid,28.6,50.637901,-2.05654
Corfe Castle,Off peak,Family,Gift aid,26.2,50.637901,-2.05654
Corfe Castle,Peak,Family,Standard,26,50.637901,-2.05654
Corfe Castle,Off peak,Family,Standard,23.75,50.637901,-2.05654
Corfe Castle,Peak,1 adult and up to 3 children,Gift aid,17.2,50.637901,-2.05654
Corfe Castle,Off peak,1 adult and up to 3 children,Gift aid,15.7,50.637901,-2.05654
Corfe Castle,Peak,1 adult and up to 3 children,Standard,15.6,50.637901,-2.05654
Corfe Castle,Off peak,1 adult and up to 3 children,Standard,14.25,50.637901,-2.05654
Corfe Castle,Peak,Adult,Gift aid,11.5,50.637901,-2.05654
Corfe Castle,Off peak,Adult,Gift aid,10.5,50.637901,-2.05654
Corfe Castle,Peak,Adult,Standard,10.4,50.637901,-2.05654
Corfe Castle,Off peak,Adult,Standard,9.5,50.637901,-2.05654
Corfe Castle,Peak,Group Adult,Standard,9.3,50.637901,-2.05654
Corfe Castle,Off peak,Group Adult,Standard,8.5,50.637901,-2.05654
Corfe Castle,Peak,Child,Gift aid,5.8,50.637901,-2.05654
Corfe Castle,Off peak,Child,Gift aid,5.3,50.637901,-2.05654
Corfe Castle,Peak,Child,Standard,5.2,50.637901,-2.05654
Corfe Castle,Off peak,Child,Standard,4.75,50.637901,-2.05654
Corfe Castle,Peak,Group Child,Standard,4.6,50.637901,-2.05654
Corfe Castle,Off peak,Group Child,Standard,4.2,50.637901,-2.05654
Cotehele,"House, garden and mill",Family,Gift aid,32,50.494301,-4.22487
Cotehele,"House, garden and mill",Family,Standard,29,50.494301,-4.22487
Cotehele,"House, garden and mill",1 adult and up to 3 children,Gift aid,19.2,50.494301,-4.22487
Cotehele,"House, garden and mill",1 adult and up to 3 children,Standard,17.4,50.494301,-4.22487
Cotehele,"House, garden and mill",Adult,Gift aid,12.8,50.494301,-4.22487
Cotehele,"House, garden and mill",Adult,Standard,11.6,50.494301,-4.22487
Cotehele,"House, garden and mill",Group Adult,Standard,10.8,50.494301,-4.22487
Cotehele,"House, garden and mill",Child,Gift aid,6.4,50.494301,-4.22487
Cotehele,"House, garden and mill",Child,Standard,5.8,50.494301,-4.22487
Cotehele,"House, garden and mill",Group Child,Standard,5.4,50.494301,-4.22487
Cotehele,Car park,Car,Standard,3,50.494301,-4.22487
Cotehele Mill,Adult,Family,Gift aid,32,50.492164,-4.233089
Cotehele Mill,Adult,Family,Standard,29,50.492164,-4.233089
Cotehele Mill,Adult,1 adult and up to 3 children,Gift aid,19.2,50.492164,-4.233089
Cotehele Mill,Adult,1 adult and up to 3 children,Standard,17.4,50.492164,-4.233089
Cotehele Mill,Adult,Adult,Gift aid,12.8,50.492164,-4.233089
Cotehele Mill,Adult,Adult,Standard,11.6,50.492164,-4.233089
Cotehele Mill,Adult,Group Adult,Standard,10.8,50.492164,-4.233089
Cotehele Mill,Adult,Child,Gift aid,6.4,50.492164,-4.233089
Cotehele Mill,Adult,Child,Standard,5.8,50.492164,-4.233089
Cotehele Mill,Adult,Group Child,Standard,5.4,50.492164,-4.233089
Cotehele Mill,Car park (at Cotehele Quay),Car,Standard,3,50.492164,-4.233089
Coughton Court,General Admission,Family,Gift aid,31.5,52.242802,-1.87794
Coughton Court,General Admission,Family,Standard,28.6,52.242802,-1.87794
Coughton Court,General Admission,Adult,Gift aid,12.6,52.242802,-1.87794
Coughton Court,General Admission,Adult,Standard,11.45,52.242802,-1.87794
Coughton Court,General Admission,Group Adult,Standard,10,52.242802,-1.87794
Coughton Court,General Admission,Child,Gift aid,6.3,52.242802,-1.87794
Coughton Court,General Admission,Child,Standard,5.7,52.242802,-1.87794
Cragside,Whole property 9 February - 4 November,Family,Gift aid,49.5,55.312599,-1.8817
Cragside,Whole property 9 February - 4 November,Family,Standard,45,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Family,Gift aid,35.8,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Family,Standard,32.5,55.312599,-1.8817
Cragside,Winter 1 January - 8 February,Family,Gift aid,20.7,55.312599,-1.8817
Cragside,Winter 5 November - 31 December,Family,Gift aid,20.7,55.312599,-1.8817
Cragside,Whole property 9 February - 4 November,Adult,Gift aid,19.8,55.312599,-1.8817
Cragside,Winter 1 January - 8 February,Family,Standard,18.8,55.312599,-1.8817
Cragside,Winter 5 November - 31 December,Family,Standard,18.8,55.312599,-1.8817
Cragside,Whole property 9 February - 4 November,Adult,Standard,18,55.312599,-1.8817
Cragside,Whole property 9 February - 4 November,Group Adult,Standard,16,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Adult,Gift aid,14.3,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Adult,Standard,13,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Group Adult,Standard,11.5,55.312599,-1.8817
Cragside,Whole property 9 February - 4 November,Child,Gift aid,9.9,55.312599,-1.8817
Cragside,Whole property 9 February - 4 November,Child,Standard,9,55.312599,-1.8817
Cragside,Winter 1 January - 8 February,Adult,Gift aid,8.3,55.312599,-1.8817
Cragside,Winter 5 November - 31 December,Adult,Gift aid,8.3,55.312599,-1.8817
Cragside,Whole property 9 February - 4 November,Group Child,Standard,8,55.312599,-1.8817
Cragside,Winter 1 January - 8 February,Adult,Standard,7.5,55.312599,-1.8817
Cragside,Winter 5 November - 31 December,Adult,Standard,7.5,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Child,Gift aid,7.2,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Child,Standard,6.5,55.312599,-1.8817
Cragside,Winter 1 January - 8 February,Group Adult,Standard,6.3,55.312599,-1.8817
Cragside,Winter 5 November - 31 December,Group Adult,Standard,6.3,55.312599,-1.8817
Cragside,Gardens and woodland only 9 February - 4 November,Group Child,Standard,5.5,55.312599,-1.8817
Cragside,Winter 1 January - 8 February,Child,Gift aid,4.2,55.312599,-1.8817
Cragside,Winter 5 November - 31 December,Child,Gift aid,4.2,55.312599,-1.8817
Cragside,Winter 1 January - 8 February,Child,Standard,3.8,55.312599,-1.8817
Cragside,Winter 5 November - 31 December,Child,Standard,3.8,55.312599,-1.8817
Croft Castle and Parkland,Whole property,Family,Gift aid,28.75,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Family,Standard,25.85,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Family with 1 adult,Gift aid,17.25,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Family,Gift aid,15.8,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Family with 1 adult,Standard,15.5,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Family,Standard,14.2,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Adult,Gift aid,11.5,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Adult,Standard,10.35,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Family with 1 adult,Gift aid,10.35,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Family with 1 adult,Standard,9.3,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Group Adult,Standard,9,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Adult,Gift aid,7,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Adult,Standard,6.3,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Child,Gift aid,5.75,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Child,Standard,5.15,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Group Adult,Standard,4.95,52.284199,-2.79835
Croft Castle and Parkland,Whole property,Group Child,Standard,4.7,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Child,Gift aid,3.5,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Child,Standard,3.15,52.284199,-2.79835
Croft Castle and Parkland,Garden and grounds only,Group Child,Standard,2.6,52.284199,-2.79835
Crom,Grounds and Visitor Centre,Family,Gift aid,15.5,54.162601,-7.44284
Crom,Grounds and Visitor Centre,Family,Standard,13.95,54.162601,-7.44284
Crom,Grounds and Visitor Centre,Adult,Gift aid,6.2,54.162601,-7.44284
Crom,Grounds and Visitor Centre,Adult,Standard,5.58,54.162601,-7.44284
Crom,Grounds and Visitor Centre,Group Adult,Standard,5,54.162601,-7.44284
Crom,Grounds and Visitor Centre,Child,Gift aid,3.1,54.162601,-7.44284
Crom,Grounds and Visitor Centre,Child,Standard,2.79,54.162601,-7.44284
Croome,Whole property,Family,Gift aid,31.5,52.105154,-2.1662722
Croome,Whole property,Family,Standard,28.6,52.105154,-2.1662722
Croome,Park only,Family,Gift aid,21,52.105154,-2.1662722
Croome,Park only,Family,Standard,19.05,52.105154,-2.1662722
Croome,Whole property,Adult,Gift aid,12.6,52.105154,-2.1662722
Croome,Whole property,Adult,Standard,11.45,52.105154,-2.1662722
Croome,Whole property,Group Adult,Standard,10,52.105154,-2.1662722
Croome,Park only,Adult,Gift aid,8.4,52.105154,-2.1662722
Croome,Park only,Adult,Standard,7.6,52.105154,-2.1662722
Croome,Park only,Group Adult,Standard,6.7,52.105154,-2.1662722
Croome,Whole property,Child,Gift aid,6.3,52.105154,-2.1662722
Croome,Whole property,Child,Standard,5.7,52.105154,-2.1662722
Croome,Whole property,Group Child,Standard,5,52.105154,-2.1662722
Croome,Park only,Child,Gift aid,4.2,52.105154,-2.1662722
Croome,Park only,Child,Standard,3.8,52.105154,-2.1662722
Croome,Park only,Group Child,Standard,3.35,52.105154,-2.1662722
Cwmmau Farmhouse,Whole property,Family,Gift aid,15,52.153999,-3.05911
Cwmmau Farmhouse,Whole property,Family,Standard,13.5,52.153999,-3.05911
Cwmmau Farmhouse,Whole property,Family with 1 adult,Gift aid,12,52.153999,-3.05911
